post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
104849759.news-and-insights-24022023,2023-02-24T14:02:18.731Z,true,2023-02-24T14:02:18.900Z,2023-02-24T14:02:18.900Z,newsletter,only_paid,News & Insights: 24/02/2023,"ICYMI - IBR Group International spoke with Irene Loucaides, the Managing Director of Grow Sustainability Consultancy, for an exclusive Top Voices in Sustainability industry interview",
104414810.people-moves-22022023,2023-02-22T10:00:31.033Z,true,2023-02-22T10:00:31.137Z,2023-02-22T10:00:31.137Z,newsletter,only_paid,People Moves: 22/02/2023,"ICYMI - Ault Alliance appoints Jay Looney as Chief Executive Officer of its wholly-owned subsidiary AC Management, Inc., and Cushman & Wakefield appoints National Director in Western Australia",
104221649.people-moves-21022023,2023-02-21T11:45:21.541Z,true,2023-02-21T11:45:21.648Z,2023-02-21T11:45:21.648Z,newsletter,only_paid,People Moves: 21/02/2023,"ICYMI - WSP USA appoints Kung Ven as Energy business leader, and Hive Energy appoints Mike O'Neil as Chief Executive Officer of its renewable energy business line, Hive Renewables",
104027003.news-and-insights-20022023,2023-02-20T12:43:49.822Z,true,2023-02-20T12:43:49.918Z,2023-02-20T12:43:49.918Z,newsletter,only_paid,News & Insights: 20/02/2023,"ICYMI - Antin Infrastructure invests in PearlX, which marks the first investment in North America for Antin’s NextGen platform and is positioned to play a key role in US decarbonisation initiatives",
103853411.news-and-insights-19022023,2023-02-19T13:42:44.209Z,true,2023-02-19T13:42:44.296Z,2023-02-19T13:42:44.296Z,newsletter,only_paid,News & Insights: 19/02/2023,ICYMI - JP Morgan's Chuka Umunna speaks on ESG; Centrick welcomes BTR Director; and new energy and infrastructure appointment at Black & Veatch who reposition Deepa Poduval as Sustainability Leader,
103252838.people-moves-16022023,2023-02-16T12:15:58.443Z,true,2023-02-16T12:15:58.520Z,2023-02-16T12:15:58.520Z,newsletter,only_paid,People Moves: 16/02/2023,"ICYMI - New energy & infrastructure promotions and appointments at Shearman & Sterling, Cushman & Wakefield, QIC, and ECL.",
103070556.people-moves-15022023,2023-02-15T15:15:17.717Z,true,2023-02-15T15:15:17.790Z,2023-02-15T15:15:17.790Z,newsletter,only_paid,People Moves: 15/02/2023,"ICYMI - Bernhard's Philip Catanzaro succeeds Jim Sabin as Chief Operating Officer after retirement announcement, and Centrick appoints Neelam Saihjpal as Build-to-Rent Director",
102834492.people-moves-14092023,2023-02-14T12:21:21.069Z,true,2023-02-14T12:21:21.167Z,2023-02-14T12:21:21.167Z,newsletter,only_paid,People Moves: 14/02/2023,"Amey appoints Lord Colin Moynihan as Chair of its Board, UKAA announces newly appointed Marketing and Communications Director, and DBS names new Chief Sustainability Officer",
102623061.people-moves-13022023,2023-02-13T12:03:33.631Z,true,2023-02-13T12:03:34.003Z,2023-02-13T12:03:34.003Z,newsletter,only_paid,People Moves: 13/02/2023,"DBS makes several internal appointments across South-East Asia, Arup appoints seven new Directors within its Energy business, and Bruton Knowles appoints new Head of Utilities & Infrastructure",
102051417.people-moves-10022023,2023-02-10T11:28:54.401Z,true,2023-02-10T11:28:54.519Z,2023-02-10T11:28:54.519Z,newsletter,only_paid,People Moves: 10/02/2023,"ICYMI - New senior team appointed for Cushman & Wakefield, Standard Chartered appoints Shelley Boland as Global Head of Property, and RPA appoints Siemens’ Anthony Casciano to Board of Directors",
101874665.news-and-insights-09022023,2023-02-09T16:05:52.245Z,true,2023-02-09T16:05:52.333Z,2023-02-09T16:05:52.333Z,newsletter,only_paid,News & Insights: 09/02/2023,"ICYMI - KKR's McVey publishes his labour market insights, DBS Bank partners with PBOC in landmark programme, and new report finds ESG reporting frameworks in infrastructure sector remain fractured",
101580793.news-and-insights-08022023,2023-02-08T11:28:05.019Z,true,2023-02-08T11:28:05.113Z,2023-02-08T11:28:05.113Z,newsletter,only_paid,News & Insights: 08/02/2023,"ICYMI - Prime Minister Rishi Sunak appoints Grant Shapps as Secretary of State for Energy in reshuffle, Heliogen's CEO Gross succeeded by its CFO Obiaya, and Hilltop poaches its new CIO from Nomura",
101396648.people-moves-07022023,2023-02-07T12:06:02.350Z,true,2023-02-07T12:06:02.467Z,2023-02-07T12:06:02.467Z,newsletter,only_paid,People Moves: 07/02/2023,"Carlyle Group welcomes former President of Goldman Sachs Harvey Schwartz as Chief Executive Officer, and Altus Power Inc. announces the appointment of Sophia Lee as Chief Sustainability Officer",
101191779.news-and-insights-06022023,2023-02-06T12:12:56.957Z,true,2023-02-06T12:12:58.993Z,2023-02-06T12:12:58.993Z,newsletter,only_paid,News & Insights: 06/02/2023,"ICYMI - Legal & General Group Plc announces retirement of long-serving CEO Sir Nigel Wilson, CBRE appoints new Capital Markets Head for China, and Barhale appoints new Regional Director for North East",
100985875.news-and-insights-05012023,2023-02-05T09:00:38.830Z,true,2023-02-05T09:00:38.882Z,2023-02-05T09:00:38.882Z,newsletter,only_paid,News & Insights: 05/02/2023,"ICYMI - Ørsted announces Dr. Varun Sivaram as Group SVP, Terra Firma Capital appoints Mike Kirchmair to its Board, and CBRE's Chris Ludeman provides insight into the firm’s recent success",
100693594.news-and-insights-03022023,2023-02-03T17:58:52.786Z,true,2023-02-03T17:58:52.850Z,2023-02-03T17:58:52.850Z,newsletter,only_paid,News & Insights: 03/02/2023,"ICYMI - Vicinity Centres appoints Peter Huddle as Chief Executive Officer, Natural England unveils new Green Infrastructure Framework, and IFM Investors to acquire stake in US biogas developer",
100419315.people-moves-02022023,2023-02-02T11:32:52.774Z,true,2023-02-02T11:32:52.912Z,2023-02-02T11:32:52.912Z,newsletter,only_paid,People Moves: 02/02/2023,"British International Investment appoints Chris Chijiutomi as Managing Director, Head of Africa, and Alvarez & Marsal appoints Timo Schmid as Managing Director in Australia",
100144378.news-and-insights-01022023,2023-02-01T06:28:25.710Z,true,2023-02-01T06:28:27.641Z,2023-02-01T06:28:27.641Z,newsletter,only_paid,News & Insights: 01/02/2023,"Colliers hires Mike Davis as Managing Director for Occupier Services in the APAC region, the question of data centre sustainability, and new CEBR research proposes ESG-linked property value index",
99985405.people-moves-31012023,2023-01-31T09:54:46.692Z,true,2023-01-31T09:54:46.786Z,2023-01-31T09:54:46.786Z,newsletter,only_paid,People Moves: 31/01/2023,"Savills hires Director to support shopping and retail park portfolio, Convergence Partners closes $296m (£240m) to fund digital infrastructure in Africa, and KGAL appoints new Research lead",
99770824.people-moves-30012023,2023-01-30T10:50:32.688Z,true,2023-01-30T10:50:32.825Z,2023-01-30T10:50:32.825Z,newsletter,only_paid,People Moves: 30/01/2023,"Colliers appoints Raja Alameddine as CEO of Colliers MENA, Xpeng appoints Fengying Wang as President, and Cohen & Steers appoints John Moore as Head of Private Wealth Solutions",
99588363.news-and-insights-29012023,2023-01-29T11:30:26.428Z,true,2023-01-29T11:30:26.515Z,2023-01-29T11:30:26.515Z,newsletter,only_paid,News & Insights: 29/01/2023,"ICYMI - VivoPower appoints Eduardo Nebot to its Advisory Council, Sienna Investment Managers appoints Floris Van Maanen as CEO of Sienna Real Estate, and Levelling Up projects in Wales awarded £208m",
99223597.news-and-insights-27012023,2023-01-27T12:24:05.994Z,true,2023-01-27T12:24:06.134Z,2023-01-27T12:24:06.134Z,newsletter,only_paid,News & Insights: 27/01/2023,"ICYMI - Commercial property advisor Jones Lang LaSalle appoints Sandra Ludwig as Head of Retail Capital Markets EMEA, and private equity investor KKR to announce fourth quarter 2022 results next month",
99071992.news-and-insights-26012023,2023-01-26T10:56:59.057Z,true,2023-01-26T10:56:59.148Z,2023-01-26T10:56:59.148Z,newsletter,only_paid,News & Insights: 26/01/2023,"IFM appoints Deepa Bharadwaj to succeed Christian Seymour as Head of Infrastructure for Europe, CBRE tops MSCI Real Assets rankings, and Cohen & Steers publishes results for Q4'22 and 2022 year ended",
98928863.people-moves-25012023,2023-01-25T18:16:47.722Z,true,2023-01-25T18:16:47.858Z,2023-01-25T18:16:47.858Z,newsletter,only_paid,People Moves: 25/01/2023,"Nuveen Real Estate appoints Randy Giraldo as Head of Europe, and Landsec names Channel 4’s Sir Ian Cheshire as its Chair succeeding Cressida Hogg",
98612915.people-moves-24012023,2023-01-24T07:25:28.418Z,true,2023-01-24T07:25:28.498Z,2023-01-24T07:25:28.498Z,newsletter,only_paid,People Moves: 24/01/2023,ICYMI - Landsea Homes names Vince Ruffino new division President in Texas and Enerflex Ltd appoints TransAlta's Laura W. Folse to its Board of Directors,
97678162.people-moves-19012023,2023-01-19T12:22:06.408Z,true,2023-01-19T12:22:06.535Z,2023-01-19T12:22:06.535Z,newsletter,only_paid,People Moves: 19/01/2023,"ICYMI - Cushman & Wakefield welcomes Megan McGrath and announces her as Senior Vice President, Investor Relations, alongside two new CEO hires at Reactivate, and Climate Impact Partners, respectively",
97269093.people-moves-17012023,2023-01-17T15:00:44.213Z,true,2023-01-17T15:00:44.317Z,2023-01-17T15:00:44.317Z,newsletter,only_paid,People Moves: 17/01/2023,"Fiera Capital appoints Global Head of Real Estate, BlackRock Real Estate makes more senior leadership changes, and KKR commits to invest an additional $1.15 Billion in Aircraft leasing with Altavair",
96822768.people-moves-15012023,2023-01-15T08:45:40.415Z,true,2023-01-15T08:45:40.527Z,2023-01-15T08:45:40.527Z,newsletter,only_paid,People Moves: 15/01/2023,"CBRE IM appoints APAC and EMEA Heads of Research, Ahmed Galal Ismail appointed Chief Executive Officer of Majid Al Futtaim Holding, and EAIF commits EUR 25m to 44MW Hydropower Plant in Côte d’Ivoire",
96427895.news-and-insights-13012023,2023-01-13T08:45:03.441Z,true,2023-01-13T08:45:03.610Z,2023-01-13T08:45:03.610Z,newsletter,only_paid,News & Insights: 13/01/2023,"LGIM Real Assets expands in the United States; appoints executive leadership team, Ares Management raises $5bn in Infrastructure Debt Capital, and Commerz Real acquires 28.5MW wind farm in Finland",
96206738.people-moves-12012023,2023-01-12T08:00:19.772Z,true,2023-01-12T08:00:19.854Z,2023-01-12T08:00:19.854Z,newsletter,only_paid,People Moves: 12/01/2023,"MHA appoints Natwest Group's Hiten Sonpal as Head of Green Finance, and Janus Henderson launches new Global Property investment fund",
96003482.people-moves-11012023,2023-01-11T08:11:05.420Z,true,2023-01-11T08:11:05.515Z,2023-01-11T08:11:05.515Z,newsletter,only_paid,People Moves: 11/01/2023,"Colliers announces Luke Dawson as Global Capital Markets Lead, and M&G raises €578m for new European Property Fund",
95803367.people-moves-10012023,2023-01-10T09:46:58.380Z,true,2023-01-10T09:46:58.500Z,2023-01-10T09:46:58.500Z,newsletter,only_paid,People Moves: 10/01/2023,"Colliers appoints Managing Director for its Singapore office, Climate Impact Partners appoints Sheri Hickok as Chief Executive Officer, and Clearwater International appoints Greg Cant as Partner",
95580876.people-moves-09012023,2023-01-09T08:40:26.698Z,true,2023-01-09T08:40:26.792Z,2023-01-09T08:40:26.792Z,newsletter,only_paid,People Moves: 09/01/2023,"ICYMI - Vutility appoints Stephen Prince as President and Chief Executive Officer, Amro Partners appoints Senior Managing Director and Commerz Real appoints Nicole Arnold to its Management Board",
95408281.people-moves-08012023,2023-01-08T11:17:14.760Z,true,2023-01-08T11:17:14.858Z,2023-01-08T11:17:14.858Z,newsletter,only_paid,People Moves: 08/01/2023,"ICYMI - Thomas Charvet joins Greystar France alongside several new year senior appointments at Ares Management Corporation, HSBC Asset Management, Atkins, and Melcor Real Estate Investment Trust",
94964238.people-moves-06012023,2023-01-06T02:50:00.916Z,true,2023-01-06T02:50:01.032Z,2023-01-06T02:50:01.032Z,newsletter,only_paid,People Moves: 06/01/2023,"Savills Earth appoints Wesley Ankrah as Director of Social Value, Commerz Real appoints Nicole Arnold to its management board, and Greystar France appoints Thomas Charvet as Managing Director",
94810730.people-moves-05012023,2023-01-05T10:03:07.945Z,true,2023-01-05T10:03:08.042Z,2023-01-05T10:03:08.042Z,newsletter,only_paid,People Moves: 05/01/2023,Browne Jacobson appoints former KPMG senior partner as Non-Executive Director of its Energy & Infrastructure sector group,
94655053.people-moves-04012023,2023-01-04T16:00:48.243Z,true,2023-01-04T16:00:48.347Z,2023-01-04T16:00:48.347Z,newsletter,only_paid,People Moves: 04/01/2023,"Savills appoints Tim Boeters as Co-Head Leasing at Savills in the Netherlands, Digital Realty appoints Matt Mercier as Chief Financial Officer, and KKR makes new purchase of SK E&S’ shares",
94220776.people-moves-02012023,2023-01-02T11:38:09.784Z,true,2023-01-02T11:38:09.954Z,2023-01-02T11:38:09.954Z,newsletter,only_paid,People Moves: 02/01/2023,"Cushman & Wakefield Portugal appoints Ana Luisa Cabrita as Head of Sustainability, and Singapore's Ministry of Sustainability and the Environment appoints Chief Sustainability Officer",
93616336.people-moves-29122022,2022-12-29T20:46:40.375Z,true,2022-12-29T20:46:40.502Z,2022-12-29T20:46:40.502Z,newsletter,only_paid,People Moves: 29/12/2022,Green Power names veteran commercial vehicle specialist as Vice President of Sales. PwC and SAP launch ESG Innovation Strategy and Neoen signs 215MW Australian Power Purchase Agreement,
93410000.people-moves-28122022,2022-12-28T19:00:45.541Z,true,2022-12-28T19:00:45.705Z,2022-12-28T19:00:45.705Z,newsletter,only_paid,People Moves: 28/12/2022,"Europa Capital appoints Gwendal Kalkofen as its new Head of Real Estate Finance and South Korea's SK Inc. accomplishes the highest ESG rating of 'AAA' from ratings provider, MSCI Inc.",
92504849.news-and-insights-23122022,2022-12-23T16:00:42.976Z,true,2022-12-23T16:00:43.082Z,2022-12-23T16:00:43.082Z,newsletter,only_paid,News & Insights: 23/12/2022,"Opimas reveals that 100 of the largest ESG funds posted negative returns - with only one exception, and Schroders European Real Estate Investment Trust refinances EUR 14 million loan",
92306581.news-and-insights-22122022,2022-12-22T16:41:01.809Z,true,2022-12-22T16:41:01.916Z,2022-12-22T16:41:01.916Z,newsletter,only_paid,News & Insights: 22/12/2022,The Crown Estate appoints Cushman & Wakefield as Leisure and Hospitality Advisers across its London portfolio and PIF buys up to 9.5% stake in Skyborn; invests in 30% of Tabreed,
92037583.people-moves-21122022,2022-12-21T09:28:04.805Z,true,2022-12-21T09:28:04.878Z,2022-12-21T09:28:04.878Z,newsletter,only_paid,People Moves: 21/12/2022,"KKR announces 27 new promotions to the role of Managing Director, and former DWS Chief Sustainability Officer appointed to Financial Conduct Authority’s new ESG advisory group",
87543674.people-moves-29112022,2022-11-29T13:01:03.375Z,true,2022-11-29T13:01:03.478Z,2022-11-29T13:01:03.478Z,newsletter,only_paid,People Moves: 29/11/2022,People Moves: M&G Real Estate appoints Laura Jockers as Head of ESG,
86126135.people-moves-22112022,2022-11-22T10:41:51.173Z,true,2022-11-22T10:41:51.376Z,2022-11-22T10:41:51.376Z,newsletter,only_paid,People Moves: 22/11/2022,DWS appoints George Anastasiou as Head of Real Estate in Australia and ICYMI: Investec Real Estate targets larger transactions with three hires in newly formed Syndication team,
85891519.people-moves-21112022,2022-11-21T12:01:17.809Z,true,2022-11-21T12:01:18.061Z,2022-11-21T12:01:18.061Z,newsletter,only_paid,People Moves: 21/11/2022,Investec Real Estate targets larger transactions with three hires in newly formed Syndication team,
85331268.news-and-insights-18112022,2022-11-18T11:57:36.103Z,true,2022-11-18T11:57:36.482Z,2022-11-18T11:57:36.482Z,newsletter,only_paid,News & Insights: 18/11/2022,Colliers publishes its APAC Market Snapshot report for Q3 2022 and DBS and OCBC Bank support Perennial as green loan advisors,
83871008.people-moves-11112022,2022-11-11T08:33:56.897Z,true,2022-11-11T08:33:57.063Z,2022-11-11T08:33:57.063Z,newsletter,only_paid,People Moves: 11/11/2022,"M&G Real Estate appoints Head of Property Research in Asia, Energy Vault appoints Jan Kees van Gaalen as Chief Financial Officer, and Colliers appoints new Managing Director for APAC",
83269104.people-moves-08112022,2022-11-08T09:44:54.094Z,true,2022-11-08T09:44:54.249Z,2022-11-08T09:44:54.249Z,newsletter,only_paid,People Moves: 08/11/2022,"Cushman & Wakefield adds Powerhouse to Adelaide CRE team, DBS Bank & global partners sound clarion call to climate innovators developing solutions to address carbon dioxide & greenhouse gas removal",
83064116.people-moves-07112022,2022-11-07T09:41:59.851Z,true,2022-11-07T09:41:59.973Z,2022-11-07T09:41:59.973Z,newsletter,only_paid,People Moves: 07/11/2022,"Ben Younger joins Cushman & Wakefield WA as Joint Head of Capital Markets, and Hines, Cadillac Fairview announce AUD 1.5 Billion partnership to invest in the Australian Build-to-Rent sector",
82550952.people-moves-04112022,2022-11-04T15:39:29.963Z,true,2022-11-04T15:39:30.314Z,2022-11-04T15:39:30.314Z,newsletter,only_paid,People Moves: 04/11/2022,"Cushman & Wakefield appoints EMEA Sustainability Services Lead and Societe Generale releases Q3 financial results: profit down, revenues rise; stock up",
82310733.people-moves-03112022,2022-11-03T12:14:39.362Z,true,2022-11-03T12:14:39.480Z,2022-11-03T12:14:39.480Z,newsletter,only_paid,People Moves: 03/11/2022,"Manulife Investment Management's GRESB Real Estate and Infrastructure Assessment results showcase commitment to ESG integration, and new senior appointments at Vistra in the US and T-Corp in Australia",
82114274.people-moves-02112022,2022-11-02T12:58:29.604Z,true,2022-11-02T12:58:29.779Z,2022-11-02T12:58:29.779Z,newsletter,only_paid,People Moves: 02/11/2022,"Steve Jennings to spearhead new dedicated Real Estate practice for AmTrust, and Climate change specialist Tom Dearing joins Savills Environment and Infrastructure team",
81904500.people-moves-01112022,2022-11-01T11:45:50.360Z,true,2022-11-01T11:45:50.545Z,2022-11-01T11:45:50.545Z,newsletter,only_paid,People Moves: 01/11/2022,"Renewables Infrastructure Group appoints new Chair of Board, Cambridge & Counties Bank expands Midlands real estate team with two senior appointments, and HIG hires Alessio Lucentini from EQT",
81175340.news-and-insights-28102022,2022-10-28T11:48:41.201Z,true,2022-10-28T11:48:41.435Z,2022-10-28T11:48:41.435Z,newsletter,only_paid,News & Insights: 28/10/2022,"Abu Dhabi’s Aldar Properties posts 27% jump in Q3 net profit on booming sales, Agrarius establishes Africa's first JSE listed Sukuk, and Egypt's Paragon Real Estate Development appoints Savills Egypt",
80731884.people-moves-26102022,2022-10-26T08:40:30.978Z,true,2022-10-26T08:40:31.073Z,2022-10-26T08:40:31.073Z,newsletter,only_paid,People Moves: 26/10/2022,"Savills appoints Orla Coyle as Head of ESG in its Dublin office, NEPC appoints real estate industry veteran Shelley Santulli, and Nuveen repositions infrastructure fund towards decarbonisation",
80504451.news-and-insights-25102022,2022-10-25T06:48:18.894Z,true,2022-10-25T06:48:19.090Z,2022-10-25T06:48:19.090Z,newsletter,only_paid,News & Insights: 25/10/2022,DBS Bank's Joyce Tee discusses the challenges of approaching ESG as Singapore's largest SME lender and Rishi Sunak MP is appointed to succeed Liz Truss MP as Prime Minister of the United Kingdom,
79799361.people-moves-21102022,2022-10-21T14:47:28.178Z,true,2022-10-21T14:47:28.362Z,2022-10-21T14:47:28.362Z,newsletter,only_paid,People Moves: 21/10/2022,"Rightmove Plc appoints EQT's Johan Svanström to succeed Peter Brooks-Johnson as its new Chief Executive Officer, and Miguel López Puche joins Dunas Capital from Aq-Acentor as Head of Real Estate",
79520666.people-moves-20102022,2022-10-20T08:26:39.542Z,true,2022-10-20T08:26:39.809Z,2022-10-20T08:26:39.809Z,newsletter,only_paid,People Moves: 20/10/2022,"StepStone Real Estate welcomes Yasmine Uzmez as Managing Director for Business Development, and Africa's biggest bank arranges $306 Million ESG loan for Grit Real Estate",
79366066.people-moves-19102022,2022-10-19T13:48:41.320Z,true,2022-10-19T13:48:41.410Z,2022-10-19T13:48:41.410Z,newsletter,only_paid,People Moves: 19/10/2022,"BNP Paribas REIM UK appoints Munish Datta as Senior Independent Advisor in London, JLL appoints ANZ Head of Sustainability, and abrdn promotes Juan Guillermo Cediel-Cortés within Infrastructure",
79112300.people-moves-18102022,2022-10-18T07:21:23.687Z,true,2022-10-18T07:21:23.835Z,2022-10-18T07:21:23.835Z,newsletter,only_paid,People Moves: 18/10/2022,"Joseph Sumberg joins Galvanize Climate Solutions from Goldman Sachs, Knight Frank launches specialist leisure team headed up by John Rushby, and abrdn appoints new manager to lead Euro logistics fund",
78179850.people-moves-13102022,2022-10-13T12:28:12.041Z,true,2022-10-13T12:28:12.207Z,2022-10-13T12:28:12.207Z,newsletter,only_paid,People Moves: 13/10/2022,"17Capital announces 3 promotions across infrastructure, Goldman Sachs AM launches Paris-aligned Climate World Equity ETF, and Golding Capital enters impact market with €300m global private equity fund",
77960450.people-moves-12102022,2022-10-12T13:22:13.398Z,true,2022-10-12T13:22:13.511Z,2022-10-12T13:22:13.511Z,newsletter,only_paid,People Moves: 12/10/2022,"BNP Paribas Real Estate announces new Dutch CEO, Deutsche Bank's International Private Bank hires experienced WM exec as its incoming Head of APAC, and binance appoints new Director of ESG and RI",
77745856.people-moves-11102022,2022-10-11T10:11:43.625Z,true,2022-10-11T10:11:43.772Z,2022-10-11T10:11:43.772Z,newsletter,only_paid,People Moves: 11/10/2022,Zurich-based Thomas Lloyd Group welcomes Smita Nakhooda as Impact & ESG leader and Quintain's Catherine Webster joins PfP Capital as its incoming Chief Executive Officer,
77024166.people-moves-07102022,2022-10-07T13:18:06.706Z,true,2022-10-07T13:18:06.818Z,2022-10-07T13:18:06.818Z,newsletter,only_paid,People Moves: 07/10/2022,Catella Residential IM appoints Dr. Lars Vandrei as Senior Research Manager and M&G's Property Portfolio appoints Michael Wood as new Fund Manager to succeed Justin Upton,
76847843.people-moves-06102022,2022-10-06T15:37:12.867Z,true,2022-10-06T15:37:12.990Z,2022-10-06T15:37:12.990Z,newsletter,only_paid,People Moves: 06/10/2022,"Alexandre de Vaivre joins PAREF as Head of Capital Markets, QuadReal appoints Juliet Cha from CBRE IM as APAC Research Lead and SC welcomes Theodore Sheen from BNP as Head of Clean Tech in Americas",
76562078.people-moves-05102022,2022-10-05T08:00:15.286Z,true,2022-10-05T08:00:15.393Z,2022-10-05T08:00:15.393Z,newsletter,only_paid,People Moves: 05/10/2022,SMBC appoints Priya Bellino from EY as Head of ESG Solutions in APAC and capital markets expert Guy Bennett joins Cushman & Wakefield in South Australia from Knight Frank,
76395405.people-moves-04102022,2022-10-04T10:05:04.025Z,true,2022-10-04T10:05:04.576Z,2022-10-04T10:05:04.576Z,newsletter,only_paid,People Moves: 04/10/2022,Frontier Energy in Australia welcomes hydrogen expert Sam Lee Mohan as its new Managing Director and Jones Lang LaSalle hires two new Real Estate IB executives for its Capital Markets team in Madrid,
75745650.people-moves-30092022,2022-09-30T10:31:23.154Z,true,2022-09-30T10:31:23.405Z,2022-09-30T10:31:23.405Z,newsletter,only_paid,People Moves: 30/09/2022,"JLL welcomes Erin Meezan as CSO, REsustain Co-founder Andrea Rossi joins advisor M&G as its new Chief Executive, and Colliers appoints Thomas Chak, Stanley Wong as capital market leaders in Hong Kong ",
75536346.people-moves-29092022,2022-09-29T08:33:40.138Z,true,2022-09-29T08:33:40.296Z,2022-09-29T08:33:40.296Z,newsletter,only_paid,People Moves: 29/09/2022,"Alexander Thams joins KKR's European Real Estate team as Head of Nordics, and JLL appoints Erin Meezan as Chief Sustainability Officer, succeeding current CSO, Richard Batten",
75383986.people-moves-28092022,2022-09-28T11:37:34.762Z,true,2022-09-28T11:37:34.938Z,2022-09-28T11:37:34.938Z,newsletter,only_paid,People Moves: 28/09/2022,John Lamb announces his imminent departure from BlackRock's U.S. real estate business in November and Natixis IM announces the appointment of Dora Seow as new CEO of its Singapore branch,
75209364.people-moves-27092022,2022-09-27T12:11:16.304Z,true,2022-09-27T12:11:16.583Z,2022-09-27T12:11:16.583Z,newsletter,only_paid,People Moves: 27/09/2022,"Tri7 appoints Dan Green as Partner amid £250m spend capacity, Barclays to launch new sustainable residential development framework and Mirova launches pair of Article 9 bond funds",
75044131.people-moves-26092022,2022-09-26T14:34:48.820Z,true,2022-09-26T14:34:49.020Z,2022-09-26T14:34:49.020Z,newsletter,only_paid,People Moves: 26/09/2022,"Aon announces Luise O'Gorman as Global Head of ESG Transaction Advisory, C&W appoints David Gingell and Acardis appoints three senior Sustainability hires",
74557439.people-moves-23092022,2022-09-23T10:17:45.784Z,true,2022-09-23T10:17:46.187Z,2022-09-23T10:17:46.187Z,newsletter,only_paid,People Moves: 23/09/2022,"Schroders appoints Peter Lowe as Real Estate Fund Manager, Avangrid consolidates its renewables business and Magnolia Oil & Gas appoints new CEO as Stephen Chazen steps down for health reasons",
74361684.people-moves-22092022,2022-09-22T08:09:14.240Z,true,2022-09-22T08:09:14.367Z,2022-09-22T08:09:14.367Z,newsletter,only_paid,People Moves: 22/09/2022,State Street appoints Amani Boros as Head of ESG and Macquarie Asset Management poaches EMEA Infrastructure Lead,
74199067.people-moves-21092022,2022-09-21T09:28:07.375Z,true,2022-09-21T09:28:07.492Z,2022-09-21T09:28:07.492Z,newsletter,only_paid,People Moves: 21/09/2022,Barclays appoints Marie Freier as Co-Head of Sustainable Investment Banking and Edmond de Rothschild appoints new European Small & Mid Cap Equities Portfolio Manager,
74075035.people-moves-20092022,2022-09-20T11:01:14.848Z,true,2022-09-20T11:01:15.133Z,2022-09-20T11:01:15.133Z,newsletter,only_paid,People Moves: 20/09/2022,Arjun Infrastructure appoints Rhyadd Keaney-Watkins as Head of ESG and Thomas D. Smitham has been appointed as Chief of Leonardo's US Business Development Organizational Unit,
73585555.people-moves-16092022,2022-09-16T10:16:59.180Z,true,2022-09-16T10:16:59.581Z,2022-09-16T10:16:59.581Z,newsletter,only_paid,People Moves: 16/09/2022,JLL appoints Helen Amos as Head of Sustainability in Hong Kong and Avison Young makes two EMEA appointments across ESG Consultancy Services,
73447529.people-moves-15092022,2022-09-15T09:28:28.432Z,true,2022-09-15T09:28:28.675Z,2022-09-15T09:28:28.675Z,newsletter,only_paid,People Moves: 15/09/2022,"Shell CEO to step down, Cohen & Steers appoints Richard Hill as Head of Real Estate Strategy, reAlpha appoints Jorge Aldecoa as President and PurpleBricks unveils two new senior board appointments",
73308502.people-moves-14092022,2022-09-14T11:12:54.886Z,true,2022-09-14T11:12:55.050Z,2022-09-14T11:12:55.050Z,newsletter,only_paid,People Moves: 14/09/2022,"McCullough Robertson elects Kristan Conlon as its new Chair of Partners, Boreal IM appoints Nikos Koulouras as Partner and Energy Impact Partners announces the launch of its latest EUR €390m fund",
73135288.people-moves-13092022,2022-09-13T11:11:26.092Z,true,2022-09-13T11:11:26.232Z,2022-09-13T11:11:26.232Z,newsletter,only_paid,People Moves: 13/09/2022,DBS publishes new landmark decarbonisation targets and CN adds Innergex Renewables CEO Michel Letellier to its Board of Directors,
72980537.people-moves-12092022,2022-09-12T11:22:24.491Z,true,2022-09-12T11:22:24.592Z,2022-09-12T11:22:24.592Z,newsletter,only_paid,People Moves: 12/09/2022,"Colliers appoints Henry Lam as Capital Markets Executive in Hong Kong, JLL appoints Alsulaimani as Country Head of Saudi Arabia and Aermont raises €3.8bn for fifth European real estate fund",
72555572.people-moves-09092022,2022-09-09T12:11:02.801Z,true,2022-09-09T12:11:02.932Z,2022-09-09T12:11:02.932Z,newsletter,only_paid,People Moves: 09/09/2022,"Queen Elizabeth II has died, aged 96 and OMERS Private Equity appoints Helen Rattee as Managing Director of ESG",
